Calcite version,ID,file,Version-ID,Bug,CHANGE_TYPE_computation,CHANGE_TYPE_data,CHANGE_TYPE_other,HASSAN_edhcm,HASSAN_hcm,HASSAN_ldhcm,HASSAN_lgdhcm,HASSAN_whcm,ISSUE_major_bug,ISSUE_major_improvement,MOSER_authors,MOSER_bugfix,MOSER_revisions,MOSER_sum_lines_deleted,MOSER_weighted_age,PMD_arp,PMD_cis,PMD_odpl,PMD_rule_type_basic rules,PMD_rule_type_controversial rules,PMD_rule_type_design rules,PMD_rule_type_string and stringbuffer rules,PMD_rule_type_unnecessary and unused code rules,PMD_severity_critical,PMD_severity_major,PMD_severity_minor,COV_INSTRUCTION,COV_BRANCH,COV_LINE,COV_COMPLEXITY,COV_METHOD
1.12.0,1276.0,core/src/main/java/org/apache/calcite/sql/validate/SqlAbstractConformance.java,1.12.0-1276,0.0,0.0,0.0,0.0,0.936928047534462,1.60821006556507,1.08270736616516,67.8019572704595,0.0036018794537306,2.0,2.0,4.0,0.0,4.0,1.0,11.9672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1.12.0,1277.0,core/src/main/java/org/apache/calcite/sql/validate/SqlConformance.java,1.12.0-1277,0.0,0.0,0.0,7.0,0.958892329171409,2.04937445537524,1.19299846361771,68.1196179646552,0.0347098097095542,2.0,2.0,5.0,0.0,5.0,54.0,726.82269503546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1.12.0,1278.0,core/src/main/java/org/apache/calcite/sql/validate/SqlConformanceEnum.java,1.12.0-1278,0.0,0.0,0.0,3.0,0.936928047534462,1.60821006556507,1.08270736616516,67.8019572704595,0.0101983431520396,2.0,2.0,4.0,0.0,4.0,42.0,29.8481012658227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963414634,0.8125,0.9375,0.823529412,1.0
1.12.0,1279.0,core/src/main/java/org/apache/calcite/sql/validate/SqlDelegatingConformance.java,1.12.0-1279,0.0,0.0,0.0,0.0,0.779407950745352,0.979716999795736,0.821274874909309,67.0680430494368,0.0023207874582996,2.0,1.0,3.0,0.0,3.0,0.0,7.93442622950819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411764706,0.0,0.5,0.375,0.375
1.12.0,1280.0,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorTable.java,1.12.0-1280,0.0,0.0,0.0,0.0,0.662832750022883,0.662832750022883,0.662832750022883,66.6141417611112,0.0021597678397617,0.0,1.0,1.0,0.0,1.0,0.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1281.0,core/src/main/java/org/apache/calcite/util/ImmutableBitSet.java,1.12.0-1281,0.0,0.0,0.0,0.0,0.530802746224665,0.530802746224665,0.530802746224665,53.3452358577277,0.0054088283543041,1.0,0.0,1.0,0.0,1.0,0.0,784.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,8.0,0.917300863,0.880530973,0.944723618,0.8647343,0.978723404
1.12.0,1282.0,avatica/core/src/main/java/org/apache/calcite/avatica/remote/LocalService.java,1.12.0-1282,0.0,1.0,0.0,1.0,0.48932072892579,0.48932072892579,0.48932072892579,49.1763275157836,0.0036596128059267,1.0,0.0,1.0,0.0,1.0,19.0,775.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1283.0,core/src/main/java/org/apache/calcite/rel/rules/AggregateFilterTransposeRule.java,1.12.0-1283,0.0,0.0,0.0,0.0,0.457550378719199,0.457550378719199,0.457550378719199,45.983433663769,0.0017281100881317,0.0,0.0,1.0,0.0,1.0,2.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976923077,0.833333333,0.970149254,0.777777778,1.0
1.12.0,1284.0,core/src/main/java/org/apache/calcite/rel/rules/FilterAggregateTransposeRule.java,1.12.0-1284,0.0,0.0,0.0,0.0,0.457550378719199,0.457550378719199,0.457550378719199,45.983433663769,0.001329315452409,0.0,0.0,1.0,0.0,1.0,2.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948717949,0.9375,0.941176471,0.857142857,0.833333333
1.12.0,1285.0,core/src/main/java/org/apache/calcite/rel/rules/FilterProjectTransposeRule.java,1.12.0-1285,1.0,2.0,0.0,0.0,0.457550378719199,0.457550378719199,0.457550378719199,45.983433663769,0.0022598362690954,0.0,0.0,1.0,0.0,1.0,4.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694267516,0.571428571,0.857142857,0.583333333,0.8
1.12.0,1286.0,core/src/main/java/org/apache/calcite/rel/rules/ProjectFilterTransposeRule.java,1.12.0-1286,1.0,1.0,0.0,0.0,0.457550378719199,0.457550378719199,0.457550378719199,45.983433663769,0.0018610416333726,0.0,0.0,1.0,0.0,1.0,4.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923913043,0.75,0.916666667,0.75,1.0
1.12.0,1287.0,core/src/main/java/org/apache/calcite/sql/fun/SqlGroupingFunction.java,1.12.0-1287,0.0,0.0,0.0,1.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.000429576302567,1.0,0.0,1.0,0.0,1.0,3.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1.12.0,1288.0,core/src/main/java/org/apache/calcite/sql/fun/SqlGroupingIdFunction.java,1.12.0-1288,0.0,0.0,0.0,1.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0003068402161193,1.0,0.0,1.0,0.0,1.0,0.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1289.0,druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java,1.12.0-1289,1.0,19.0,21.0,9.0,0.808481441364431,3.89847893521425,1.37286209571482,48.7329070207376,0.080700207767585,12.0,0.0,6.0,2.0,17.0,113.0,270.75,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,4.0,0.120981107,0.079096045,0.147385103,0.08778626,0.211267606
1.12.0,1290.0,core/src/main/java/org/apache/calcite/plan/RelOptMaterialization.java,1.12.0-1290,0.0,0.0,2.0,0.0,0.94418033818375,1.6617976480184,1.10056989364961,67.8505874850113,0.0038173776594343,1.0,2.0,3.0,0.0,3.0,6.0,756.230769230769,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.737306843,0.543478261,0.729323308,0.540540541,1.0
1.12.0,1291.0,core/src/main/java/org/apache/calcite/config/CalciteConnectionProperty.java,1.12.0-1291,0.0,0.0,0.0,6.0,0.961784868799126,2.11563785208,1.21431892310791,69.9333074172438,0.0053835566121032,8.0,0.0,2.0,1.0,6.0,12.0,1026.82089552238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98989899,0.875,0.982758621,0.928571429,1.0
1.12.0,1292.0,core/src/main/java/org/apache/calcite/interpreter/Interpreter.java,1.12.0-1292,0.0,0.0,0.0,3.0,0.973610702126669,1.70456799603309,1.13262132875619,69.7107382859185,0.003758052935968,3.0,0.0,2.0,0.0,3.0,5.0,814.125,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,0.419251337,0.23,0.521327014,0.365591398,0.675
1.12.0,1293.0,core/src/main/java/org/apache/calcite/jdbc/CalciteSchema.java,1.12.0-1293,1.0,2.0,25.0,15.0,0.932787183925933,1.70106328276247,1.10253442081647,69.6164816920793,0.0490216948833921,4.0,0.0,2.0,0.0,4.0,137.0,1100.30263157894,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,0.883413462,0.758064516,0.914285714,0.8,0.90625
1.12.0,1294.0,core/src/main/java/org/apache/calcite/materialize/TileSuggester.java,1.12.0-1294,0.0,0.0,1.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0002454721728954,1.0,0.0,1.0,0.0,1.0,1.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76534296,0.9,0.75,0.529411765,0.482758621
1.12.0,1295.0,core/src/main/java/org/apache/calcite/tools/Program.java,1.12.0-1295,0.0,0.0,0.0,0.0,0.662832750022883,0.662832750022883,0.662832750022883,66.6141417611112,0.0017278142718094,0.0,1.0,1.0,0.0,1.0,1.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1296.0,core/src/main/java/org/apache/calcite/runtime/HttpUtils.java,1.12.0-1296,0.0,2.0,4.0,1.0,0.912149485427372,1.30943287338135,0.99518634049669,69.3341321416676,0.0134009747153599,2.0,0.0,1.0,0.0,2.0,46.0,770.4,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1297.0,core/src/main/java/org/apache/calcite/runtime/SqlFunctions.java,1.12.0-1297,1.0,1.0,1.0,1.0,1.03046317559144,4.01522694647632,1.57361000501387,71.1129816139537,0.121981274856597,9.0,1.0,6.0,4.0,11.0,48.0,1611.13009708737,2.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,8.0,0.747307132,0.61423221,0.760180995,0.635273973,0.752380952
1.12.0,1298.0,core/src/main/java/org/apache/calcite/sql/JoinType.java,1.12.0-1298,0.0,0.0,0.0,1.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0003068402161193,1.0,0.0,1.0,0.0,1.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1.12.0,1299.0,core/src/main/java/org/apache/calcite/sql/SemiJoinType.java,1.12.0-1299,0.0,0.0,0.0,1.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0003068402161193,1.0,0.0,1.0,0.0,1.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.581699346,0.5,0.68,0.529411765,0.857142857
1.12.0,1300.0,core/src/main/java/org/apache/calcite/sql/SqlAccessType.java,1.12.0-1300,0.0,0.0,0.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0003682082593431,1.0,0.0,1.0,0.0,1.0,3.0,840.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.309278351,0.0,0.454545455,0.333333333,0.5
1.12.0,1301.0,core/src/main/java/org/apache/calcite/sql/SqlCollation.java,1.12.0-1301,0.0,0.0,1.0,3.0,0.96126851233356,1.84023561960602,1.15583886931413,69.7645530712208,0.0028066488722051,3.0,0.0,1.0,0.0,3.0,6.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.556451613,0.292682927,0.569444444,0.292682927,0.733333333
1.12.0,1302.0,core/src/main/java/org/apache/calcite/sql/SqlDialect.java,1.12.0-1302,1.0,0.0,2.0,0.0,0.827233963681562,1.0786085536656,0.879774180638813,69.0035020893032,0.0037093185380605,2.0,0.0,1.0,0.0,2.0,4.0,833.428571428571,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,5.0,0.748928877,0.475,0.638392857,0.414893617,0.785714286
1.12.0,1303.0,core/src/main/java/org/apache/calcite/sql/SqlUtil.java,1.12.0-1303,0.0,2.0,2.0,4.0,0.932787183925933,1.70106328276247,1.10253442081647,69.6164816920793,0.0062743999802901,3.0,0.0,1.0,0.0,3.0,18.0,805.086956521739,1.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,2.0,5.0,0.813380282,0.797752809,0.825443787,0.720779221,0.765625
1.12.0,1304.0,core/src/main/java/org/apache/calcite/plan/hep/HepPlanner.java,1.12.0-1304,1.0,0.0,0.0,0.0,0.662832750022883,0.662832750022883,0.662832750022883,66.6141417611112,0.0019437910557855,1.0,1.0,2.0,0.0,2.0,3.0,1727.33333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.690953248,0.575757576,0.719339623,0.525,0.772727273
1.12.0,1305.0,core/src/main/java/org/apache/calcite/plan/volcano/RuleQueue.java,1.12.0-1305,0.0,0.0,0.0,0.0,0.662832750022883,0.662832750022883,0.662832750022883,66.6141417611112,0.0006479303519285,0.0,1.0,1.0,0.0,1.0,0.0,808.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.82195572,0.833333333,0.841897233,0.807228916,0.896551724
1.12.0,1306.0,core/src/main/java/org/apache/calcite/util/ConversionUtil.java,1.12.0-1306,0.0,0.0,1.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0006750484754625,1.0,0.0,1.0,0.0,1.0,6.0,840.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.333333333,0.25,0.285714286,0.210526316,0.4
1.12.0,1307.0,core/src/main/java/org/apache/calcite/util/NameMap.java,1.12.0-1307,0.0,0.0,0.0,0.0,0.87621122526542,1.21174255383668,0.946341180724356,69.1942016720085,0.0201597947501061,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.860759494,0.875,0.944444444,0.833333333,0.875
1.12.0,1308.0,core/src/main/java/org/apache/calcite/util/NameMultimap.java,1.12.0-1308,0.0,0.0,1.0,0.0,0.87621122526542,1.21174255383668,0.946341180724356,69.1942016720085,0.0250769114358372,2.0,0.0,1.0,0.0,2.0,1.0,1.61538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.972222222,0.888888889,1.0,0.875,1.0
1.12.0,1309.0,core/src/main/java/org/apache/calcite/util/NameSet.java,1.12.0-1309,0.0,0.0,1.0,0.0,0.87621122526542,1.21174255383668,0.946341180724356,69.1942016720085,0.0259372150251446,2.0,0.0,1.0,0.0,2.0,2.0,2.07407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964285714,0.875,1.0,0.888888889,1.0
1.12.0,1310.0,core/src/main/java/org/apache/calcite/util/NlsString.java,1.12.0-1310,0.0,1.0,0.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0001841041296715,1.0,0.0,1.0,0.0,1.0,1.0,840.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,3.0,0.80126183,0.735294118,0.855072464,0.6875,0.8
1.12.0,1311.0,core/src/main/java/org/apache/calcite/util/NumberUtil.java,1.12.0-1311,0.0,1.0,0.0,1.0,0.924782349280572,1.3437725576349,1.01235618262346,69.3833199032384,0.0016298190435103,2.0,0.0,1.0,0.0,2.0,6.0,834.307692307692,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.380952381,0.238095238,0.381818182,0.25,0.266666667
1.12.0,1312.0,core/src/main/java/org/apache/calcite/util/Sources.java,1.12.0-1312,0.0,0.0,0.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.013316865379579,2.0,0.0,1.0,0.0,2.0,10.0,0.0772946859903381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.319648094,0.25,0.352112676,0.227272727,0.444444444
1.12.0,1313.0,core/src/main/java/org/apache/calcite/util/Template.java,1.12.0-1313,0.0,1.0,2.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0004909443457909,1.0,0.0,1.0,0.0,1.0,4.0,840.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.875,0.777777778,0.835443038,0.727272727,1.0
1.12.0,1314.0,core/src/main/java/org/apache/calcite/util/Unsafe.java,1.12.0-1314,0.0,0.0,0.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0033138743340887,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.357142857,0.0,0.25,0.25,0.25
1.12.0,1315.0,core/src/main/java/org/apache/calcite/util/Util.java,1.12.0-1315,1.0,0.0,4.0,9.0,1.02894307337613,2.99238909855469,1.43386239197542,70.5995991120732,0.0332272016912477,5.0,0.0,2.0,0.0,6.0,63.0,1733.47826086956,2.0,0.0,0.0,2.0,2.0,7.0,1.0,1.0,1.0,5.0,14.0,0.55472556,0.463659148,0.531767956,0.480662983,0.580645161
1.12.0,1316.0,core/src/main/java/org/apache/calcite/util/ZonelessDatetime.java,1.12.0-1316,0.0,1.0,0.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0001841041296715,1.0,0.0,1.0,0.0,1.0,1.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893401015,0.5,0.924528302,0.764705882,0.923076923
1.12.0,1317.0,core/src/main/java/org/apache/calcite/rel/rules/MaterializedViewFilterScanRule.java,1.12.0-1317,0.0,0.0,1.0,0.0,0.662832750022883,0.662832750022883,0.662832750022883,66.6141417611112,0.0006479303519285,0.0,1.0,1.0,0.0,1.0,1.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992366412,0.9,1.0,0.888888889,1.0
1.12.0,1318.0,core/src/main/java/org/apache/calcite/rel/rules/MaterializedViewJoinRule.java,1.12.0-1318,0.0,0.0,1.0,0.0,0.795561974278015,1.02362818842107,0.843230469221978,67.1309409217773,0.1394441072745,0.0,2.0,2.0,0.0,2.0,1.0,0.481283422459893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93977591,0.65625,0.891566265,0.448275862,1.0
1.12.0,1319.0,core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcSchema.java,1.12.0-1319,1.0,0.0,2.0,0.0,0.924782349280572,1.3437725576349,1.01235618262346,69.3833199032384,0.0006160576976239,2.0,0.0,2.0,0.0,2.0,2.0,1688.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,4.0,5.0,0.841750842,0.661290323,0.858064516,0.596491228,0.884615385
1.12.0,1320.0,core/src/main/java/org/apache/calcite/rel/core/Correlate.java,1.12.0-1320,0.0,0.0,1.0,1.0,0.897988662912686,1.60141899554734,1.05404432793272,69.4779475260003,0.0150476132905346,3.0,0.0,1.0,0.0,3.0,10.0,788.083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735426009,0.461538462,0.782608696,0.6,0.923076923
1.12.0,1321.0,core/src/main/java/org/apache/calcite/rel/core/Join.java,1.12.0-1321,0.0,0.0,1.0,0.0,0.946965924496544,1.73455299571843,1.12061132801827,69.6686471087057,0.0040608776510501,2.0,0.0,1.0,1.0,3.0,7.0,785.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.682119205,0.555555556,0.766666667,0.551724138,0.75
1.12.0,1322.0,core/src/main/java/org/apache/calcite/rel/core/JoinRelType.java,1.12.0-1322,0.0,0.0,0.0,1.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0003068402161193,1.0,0.0,1.0,0.0,1.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859375,0.8,0.80952381,0.8,1.0
1.12.0,1323.0,core/src/main/java/org/apache/calcite/rel/externalize/RelJsonReader.java,1.12.0-1323,0.0,0.0,1.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0002454721728954,1.0,0.0,1.0,0.0,1.0,1.0,840.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.507666099,0.321428571,0.545454545,0.470588235,0.594594595
1.12.0,1324.0,core/src/main/java/org/apache/calcite/rel/rules/MultiJoinOptimizeBushyRule.java,1.12.0-1324,0.0,0.0,0.0,1.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0003068402161193,1.0,0.0,1.0,0.0,1.0,2.0,840.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.743932039,0.72,0.842696629,0.634146341,0.75
1.12.0,1325.0,core/src/main/java/org/apache/calcite/sql/advise/SqlAdvisor.java,1.12.0-1325,0.0,0.0,1.0,1.0,0.860950843922846,1.17026053653781,0.925600172074918,69.1347833162279,0.0019227947089452,2.0,0.0,1.0,0.0,2.0,7.0,813.125,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.602985075,0.859375,0.52972973,0.627118644,0.481481481
1.12.0,1326.0,core/src/main/java/org/apache/calcite/sql/advise/SqlSimpleParser.java,1.12.0-1326,0.0,1.0,3.0,1.0,0.873271020810073,1.20375024949376,0.942345028552894,69.1827535888661,0.0119225078334067,2.0,0.0,1.0,0.0,2.0,14.0,771.533333333333,2.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,3.0,1.0,8.0,0.988547318,0.933014354,0.981675393,0.908496732,1.0
1.12.0,1327.0,core/src/main/java/org/apache/calcite/sql/parser/SqlParserUtil.java,1.12.0-1327,0.0,1.0,2.0,1.0,1.0303757436118,2.90275074214021,1.42081923666976,70.5536915525348,0.0165266161160663,5.0,0.0,1.0,0.0,5.0,20.0,775.090909090909,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,6.0,0.78164557,0.694915254,0.810240964,0.633986928,0.777777778
1.12.0,1328.0,core/src/main/java/org/apache/calcite/sql/pretty/SqlPrettyWriter.java,1.12.0-1328,0.0,2.0,2.0,2.0,1.02682787574588,2.49507606528598,1.34374959635971,70.31031216416,0.014677726097561,4.0,0.0,2.0,1.0,4.0,22.0,792.111111111111,2.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,2.0,7.0,0.839106145,0.751173709,0.83046683,0.698412698,0.842105263
1.12.0,1329.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeName.java,1.12.0-1329,0.0,0.0,0.0,1.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.000429576302567,1.0,0.0,1.0,0.0,1.0,4.0,840.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.965954991,0.861445783,0.964401294,0.8125,0.958333333
1.12.0,1330.0,core/src/main/java/org/apache/calcite/sql/util/ReflectiveSqlOperatorTable.java,1.12.0-1330,0.0,0.0,2.0,1.0,0.924782349280572,1.3437725576349,1.01235618262346,69.3833199032384,0.0023438719694333,2.0,0.0,1.0,0.0,2.0,9.0,821.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.901960784,0.84375,0.891304348,0.782608696,1.0
1.12.0,1331.0,core/src/main/java/org/apache/calcite/util/javac/JaninoCompiler.java,1.12.0-1331,0.0,0.0,1.0,0.0,0.924782349280572,1.3437725576349,1.01235618262346,69.3833199032384,0.0025598487534095,2.0,0.0,1.0,0.0,2.0,8.0,815.333333333333,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1332.0,core/src/main/java/org/apache/calcite/util/trace/CalciteTimingTracer.java,1.12.0-1332,0.0,0.0,0.0,1.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0002454721728954,1.0,0.0,1.0,0.0,1.0,1.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1333.0,druid/src/main/java/org/apache/calcite/adapter/druid/DruidConnectionImpl.java,1.12.0-1333,1.0,7.0,14.0,7.0,0.939500787750055,2.42879738568752,1.25403385953489,70.06309080783,0.0440452858169262,10.0,0.0,3.0,1.0,10.0,94.0,189.173333333333,2.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1334.0,druid/src/main/java/org/apache/calcite/adapter/druid/Granularity.java,1.12.0-1334,0.0,0.0,0.0,1.0,0.860950843922846,1.17026053653781,0.925600172074918,69.1347833162279,0.0057348913817856,1.0,0.0,1.0,0.0,2.0,1.0,3.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1335.0,elasticsearch/src/main/java/org/apache/calcite/adapter/elasticsearch/ElasticsearchFilter.java,1.12.0-1335,1.0,0.0,0.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0002454721728954,1.0,0.0,1.0,0.0,1.0,1.0,280.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1336.0,file/src/main/java/org/apache/calcite/adapter/file/FileReader.java,1.12.0-1336,0.0,5.0,8.0,1.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.017919468621369,2.0,0.0,2.0,1.0,3.0,36.0,0.125,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,0.783783784,0.714285714,0.848837209,0.666666667,0.8125
1.12.0,1337.0,file/src/main/java/org/apache/calcite/adapter/file/FileRowConverter.java,1.12.0-1337,1.0,1.0,10.0,1.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0273087792346206,2.0,0.0,2.0,1.0,3.0,22.0,0.302600472813238,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,6.0,0.475592748,0.38961039,0.520710059,0.333333333,0.928571429
1.12.0,1338.0,plus/src/main/java/org/apache/calcite/adapter/tpcds/TpcdsSchema.java,1.12.0-1338,0.0,0.0,0.0,0.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0003068402161193,1.0,0.0,1.0,0.0,1.0,2.0,840.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.608938547,0.375,0.666666667,0.4,0.470588235
1.12.0,1339.0,plus/src/main/java/org/apache/calcite/adapter/tpch/TpchSchema.java,1.12.0-1339,0.0,2.0,2.0,2.0,0.680939807612023,0.680939807612023,0.680939807612023,68.4338860345768,0.0007977845619102,1.0,0.0,1.0,0.0,1.0,5.0,840.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1340.0,spark/src/main/java/org/apache/calcite/adapter/spark/SparkHandlerImpl.java,1.12.0-1340,0.0,0.0,10.0,0.0,0.924782349280572,1.3437725576349,1.01235618262346,69.3833199032384,0.0053014243711053,2.0,0.0,1.0,0.0,2.0,18.0,819.444444444444,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
