Ant version,ID,file,Bug,CHANGE_TYPE_computation,CHANGE_TYPE_data,CHANGE_TYPE_other,HASSAN_edhcm,HASSAN_hcm,HASSAN_ldhcm,HASSAN_lgdhcm,HASSAN_whcm,ISSUE_major_bug,ISSUE_major_improvement,MOSER_authors,MOSER_bugfix,MOSER_revisions,MOSER_sum_lines_deleted,MOSER_weighted_age,PMD_arp,PMD_cis,PMD_odpl,PMD_rule_type_basic rules,PMD_rule_type_controversial rules,PMD_rule_type_design rules,PMD_rule_type_string and stringbuffer rules,PMD_rule_type_unnecessary and unused code rules,PMD_severity_critical,PMD_severity_major,PMD_severity_minor,COV_INSTRUCTION,COV_BRANCH,COV_LINE,COV_COMPLEXITY,COV_METHOD
2.3.0,282.0,src/java/org/apache/ivy/plugins/resolver/RepositoryResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,1,1,1,0,0,0,2,6,0.7440318302387268,0.7413793103448276,0.8,0.660377358490566,0.8333333333333334
2.3.0,283.0,src/java/org/apache/ivy/plugins/resolver/ResolverSettings.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,284.0,src/java/org/apache/ivy/plugins/resolver/SFTPResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,285.0,src/java/org/apache/ivy/plugins/resolver/SshResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,286.0,src/java/org/apache/ivy/plugins/resolver/URLResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.3.0,287.0,src/java/org/apache/ivy/plugins/resolver/VfsResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.2028985507246377,0.0,0.2941176470588235,0.4285714285714285,0.6
2.3.0,288.0,src/java/org/apache/ivy/plugins/resolver/VsftpResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,289.0,src/java/org/apache/ivy/plugins/signer/SignatureGenerator.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,290.0,src/java/org/apache/ivy/plugins/trigger/AbstractTrigger.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8679245283018868,0.5,0.8125,0.7272727272727273,0.8
2.3.0,291.0,src/java/org/apache/ivy/plugins/trigger/LogTrigger.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,2,0.7372881355932204,0.625,0.7878787878787878,0.6666666666666666,0.875
2.3.0,292.0,src/java/org/apache/ivy/plugins/trigger/Trigger.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,293.0,src/java/org/apache/ivy/plugins/version/AbstractVersionMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,1,1,0.8717948717948718,0.0,0.875,0.8,0.8
2.3.0,294.0,src/java/org/apache/ivy/plugins/version/ChainVersionMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,1,0.7706422018348624,0.6470588235294118,0.7678571428571429,0.6153846153846154,0.8888888888888888
2.3.0,295.0,src/java/org/apache/ivy/plugins/version/ExactVersionMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.3.0,296.0,src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8676470588235294,0.6666666666666666,0.9166666666666666,0.7777777777777778,0.8333333333333334
2.3.0,297.0,src/java/org/apache/ivy/plugins/version/Match.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8670886075949367,0.6666666666666666,0.8333333333333334,0.65,0.7857142857142857
2.3.0,298.0,src/java/org/apache/ivy/plugins/version/PatternVersionMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,3,0.8455882352941176,0.75,0.8421052631578947,0.6923076923076923,0.8
2.3.0,299.0,src/java/org/apache/ivy/plugins/version/SubVersionMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,0.0,0.5555555555555556,0.6,0.75
2.3.0,300.0,src/java/org/apache/ivy/plugins/version/VersionMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,301.0,src/java/org/apache/ivy/plugins/version/VersionRangeMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,2,0.7610389610389611,0.7894736842105263,0.7866666666666666,0.6944444444444444,0.7647058823529411
2.3.0,302.0,src/java/org/apache/ivy/tools/analyser/DependencyAnalyser.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2.3.0,303.0,src/java/org/apache/ivy/tools/analyser/JarJarDependencyAnalyser.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,2,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0
2.3.0,304.0,src/java/org/apache/ivy/tools/analyser/JarModule.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2.3.0,305.0,src/java/org/apache/ivy/tools/analyser/JarModuleFinder.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,2,0,0,1,2,2,0.0,0.0,0.0,0.0,0.0
2.3.0,306.0,src/java/org/apache/ivy/tools/analyser/RepositoryAnalyser.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0
2.3.0,307.0,src/java/org/apache/ivy/util/cli/CommandLine.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,2,0,0,0,2,3,1.0,0.8333333333333334,1.0,0.9090909090909092,1.0
2.3.0,308.0,src/java/org/apache/ivy/util/cli/CommandLineParser.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,0,0,0,4,0.9938461538461538,0.875,1.0,0.8095238095238095,1.0
2.3.0,309.0,src/java/org/apache/ivy/util/cli/Option.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,2,2,0.8232323232323232,0.85,0.8444444444444444,0.7619047619047619,0.8181818181818182
2.3.0,310.0,src/java/org/apache/ivy/util/cli/OptionBuilder.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,3,0.9315068493150684,0.0,0.9,0.8571428571428571,0.8571428571428571
2.3.0,311.0,src/java/org/apache/ivy/util/cli/ParseException.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.3.0,312.0,src/java/org/apache/ivy/util/extendable/DefaultExtendableItem.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
2.3.0,313.0,src/java/org/apache/ivy/util/extendable/ExtendableItem.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,314.0,src/java/org/apache/ivy/util/extendable/ExtendableItemHelper.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0
2.3.0,315.0,src/java/org/apache/ivy/util/extendable/UnmodifiableExtendableItem.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0
2.3.0,316.0,src/java/org/apache/ivy/util/filter/AndFilter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.7931034482758621,1.0,0.7142857142857143,0.6666666666666666,0.5
2.3.0,317.0,src/java/org/apache/ivy/util/filter/ArtifactTypeFilter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.9130434782608696,0.5,0.8571428571428571,0.6666666666666666,1.0
2.3.0,318.0,src/java/org/apache/ivy/util/filter/Filter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,319.0,src/java/org/apache/ivy/util/filter/FilterHelper.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,2,0.9540229885057472,0.8333333333333334,0.9130434782608696,0.7692307692307693,1.0
2.3.0,320.0,src/java/org/apache/ivy/util/filter/NoFilter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.3.0,321.0,src/java/org/apache/ivy/util/filter/NotFilter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8333333333333334,1.0,0.8,0.75,0.6666666666666666
2.3.0,322.0,src/java/org/apache/ivy/util/filter/OrFilter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.7931034482758621,1.0,0.7142857142857143,0.6666666666666666,0.5
2.3.0,323.0,src/java/org/apache/ivy/util/url/AbstractURLHandler.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.5627376425855514,0.4285714285714285,0.6666666666666666,0.44,0.5714285714285714
2.3.0,324.0,src/java/org/apache/ivy/util/url/ApacheURLLister.java,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,2,2024.0,1,0,0,0,0,1,0,0,0,2,2,0.7640449438202247,0.7272727272727273,0.7692307692307693,0.5714285714285714,0.6666666666666666
2.3.0,325.0,src/java/org/apache/ivy/util/url/BasicURLHandler.java,0.0,0,3,1,0.518354906,0.518354906,0.518354906,52.09423821,0.014201504,1,0,1,1,2,7,2034.675,4,0,0,2,2,2,1,0,3,2,5,0.7866449511400652,0.7307692307692307,0.7730496453900709,0.6122448979591837,0.9
2.3.0,326.0,src/java/org/apache/ivy/util/url/CredentialsStore.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0.303030303030303,0.5,0.4285714285714285,0.6,0.75
2.3.0,327.0,src/java/org/apache/ivy/util/url/HttpClientHandler.java,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,2617.0,0,0,0,1,1,2,1,0,2,2,5,0.5240506329113924,0.4393939393939394,0.5421686746987951,0.3692307692307692,0.625
2.3.0,328.0,src/java/org/apache/ivy/util/url/IvyAuthenticator.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,1,3,3,0.1708333333333333,0.1428571428571428,0.2321428571428571,0.2631578947368421,0.6
2.3.0,329.0,src/java/org/apache/ivy/util/url/URLHandler.java,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,2024.0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0
2.3.0,330.0,src/java/org/apache/ivy/util/url/URLHandlerDispatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,2,0,0,0,0,3,0.3835616438356164,0.5,0.4,0.3684210526315789,0.3529411764705882
2.3.0,331.0,src/java/org/apache/ivy/util/url/URLHandlerRegistry.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.3968253968253968,0.0,0.391304347826087,1.0,1.0
2.3.0,332.0,src/java/org/apache/ivy/core/event/download/DownloadEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.896551724137931,0.0,0.8888888888888888,0.6666666666666666,0.6666666666666666
2.3.0,333.0,src/java/org/apache/ivy/core/event/download/EndArtifactDownloadEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.925925925925926,1.0,0.8888888888888888,0.5,0.3333333333333333
2.3.0,334.0,src/java/org/apache/ivy/core/event/download/NeedArtifactEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8235294117647058,0.0,0.8,0.5,0.5
2.3.0,335.0,src/java/org/apache/ivy/core/event/download/PrepareDownloadEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,2,2,0.7,0.0,0.75,0.5,0.5
2.3.0,336.0,src/java/org/apache/ivy/core/event/download/StartArtifactDownloadEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8235294117647058,0.0,0.7777777777777778,0.3333333333333333,0.3333333333333333
2.3.0,337.0,src/java/org/apache/ivy/core/event/publish/EndArtifactPublishEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0
2.3.0,338.0,src/java/org/apache/ivy/core/event/publish/PublishEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.3.0,339.0,src/java/org/apache/ivy/core/event/publish/StartArtifactPublishEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.3.0,340.0,src/java/org/apache/ivy/core/event/resolve/EndResolveDependencyEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.896551724137931,1.0,0.8823529411764706,0.5,0.3333333333333333
2.3.0,341.0,src/java/org/apache/ivy/core/event/resolve/EndResolveEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.94,0.0,0.9,0.5,0.5
2.3.0,342.0,src/java/org/apache/ivy/core/event/resolve/ResolveDependencyEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.9076923076923076,0.0,0.8823529411764706,0.3333333333333333,0.3333333333333333
2.3.0,343.0,src/java/org/apache/ivy/core/event/resolve/ResolveEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,2,0.8125,0.0,0.8333333333333334,0.5,0.5
2.3.0,344.0,src/java/org/apache/ivy/core/event/resolve/StartResolveDependencyEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.3.0,345.0,src/java/org/apache/ivy/core/event/resolve/StartResolveEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0
2.3.0,346.0,src/java/org/apache/ivy/core/event/retrieve/EndRetrieveArtifactEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.3.0,347.0,src/java/org/apache/ivy/core/event/retrieve/EndRetrieveEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8823529411764706,0.0,0.8571428571428571,0.6,0.6
2.3.0,348.0,src/java/org/apache/ivy/core/event/retrieve/RetrieveArtifactEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8846153846153846,0.0,0.8571428571428571,0.5,0.5
2.3.0,349.0,src/java/org/apache/ivy/core/event/retrieve/RetrieveEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8235294117647058,0.0,0.8,0.3333333333333333,0.3333333333333333
2.3.0,350.0,src/java/org/apache/ivy/core/event/retrieve/StartRetrieveArtifactEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.3.0,351.0,src/java/org/apache/ivy/core/event/retrieve/StartRetrieveEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.3.0,352.0,src/java/org/apache/ivy/core/module/descriptor/AbstractArtifact.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,2,0.9366197183098592,0.6,0.9629629629629628,0.631578947368421,1.0
2.3.0,353.0,src/java/org/apache/ivy/core/module/descriptor/AbstractIncludeExcludeRule.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8482142857142857,0.5,0.9166666666666666,0.8,0.8888888888888888
2.3.0,354.0,src/java/org/apache/ivy/core/module/descriptor/Artifact.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,355.0,src/java/org/apache/ivy/core/module/descriptor/Configuration.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,1,1,3,0.8710601719197708,0.7631578947368421,0.8933333333333333,0.75,0.9523809523809524
2.3.0,356.0,src/java/org/apache/ivy/core/module/descriptor/ConfigurationAware.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,357.0,src/java/org/apache/ivy/core/module/descriptor/ConfigurationGroup.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.0,0.4166666666666667,0.2857142857142857,0.5
2.3.0,358.0,src/java/org/apache/ivy/core/module/descriptor/ConfigurationIntersection.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5714285714285714,0.75
2.3.0,359.0,src/java/org/apache/ivy/core/module/descriptor/DefaultArtifact.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,0,1,0,4,0.8291457286432161,0.75,0.8301886792452831,0.8260869565217391,0.8571428571428571
2.3.0,360.0,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyArtifactDescriptor.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,1,0,1,0.7483443708609272,0.5,0.9090909090909092,0.8,0.9166666666666666
2.3.0,361.0,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,1,0,3,0,0,0,2,5,0.9166666666666666,0.8866666666666667,0.9288025889967636,0.8484848484848485,0.9298245614035088
2.3.0,362.0,src/java/org/apache/ivy/core/module/descriptor/DefaultExcludeRule.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.0,0.6666666666666666,0.5,0.5
2.3.0,363.0,src/java/org/apache/ivy/core/module/descriptor/DefaultExtendsDescriptor.java,0.0,4,4,0,0.518354906,0.518354906,0.518354906,52.09423821,0.036687219,0,1,1,0,1,9,888.0,0,0,0,0,0,1,0,0,0,0,1,0.5041322314049587,0.1111111111111111,0.6666666666666666,0.3636363636363636,0.5384615384615384
2.3.0,364.0,src/java/org/apache/ivy/core/module/descriptor/DefaultIncludeRule.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.0,0.6666666666666666,0.5,0.5
2.3.0,365.0,src/java/org/apache/ivy/core/module/descriptor/DefaultModuleDescriptor.java,0.0,5,4,0,0.518354906,0.518354906,0.518354906,52.09423821,0.014201504,0,1,1,0,1,3,2674.0,2,0,0,0,0,4,1,0,1,1,7,0.8679867986798679,0.78,0.8935064935064935,0.8164556962025317,0.963855421686747
2.3.0,366.0,src/java/org/apache/ivy/core/module/descriptor/DependencyArtifactDescriptor.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,367.0,src/java/org/apache/ivy/core/module/descriptor/DependencyDescriptor.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2.3.0,368.0,src/java/org/apache/ivy/core/module/descriptor/DependencyDescriptorMediator.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,369.0,src/java/org/apache/ivy/core/module/descriptor/ExcludeRule.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,370.0,src/java/org/apache/ivy/core/module/descriptor/ExtendsDescriptor.java,0.0,0,0,0,0.518354906,0.518354906,0.518354906,52.09423821,0.004733835,0,1,1,0,1,0,888.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,371.0,src/java/org/apache/ivy/core/module/descriptor/IncludeRule.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,372.0,src/java/org/apache/ivy/core/module/descriptor/InheritableItem.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,373.0,src/java/org/apache/ivy/core/module/descriptor/License.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0
2.3.0,374.0,src/java/org/apache/ivy/core/module/descriptor/MDArtifact.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,1,0,4,0.8591549295774648,0.5,0.8888888888888888,0.7777777777777778,1.0
2.3.0,375.0,src/java/org/apache/ivy/core/module/descriptor/ModuleDescriptor.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.3.0,376.0,src/java/org/apache/ivy/core/module/descriptor/OverrideDependencyDescriptorMediator.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8676470588235294,0.5833333333333334,0.9333333333333332,0.6,1.0
2.3.0,377.0,src/java/org/apache/ivy/core/module/id/ArtifactId.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8029197080291971,0.5,0.875,0.5333333333333333,0.8888888888888888
2.3.0,378.0,src/java/org/apache/ivy/core/module/id/ArtifactRevisionId.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,1,0,1,0.9153439153439152,0.6,0.8857142857142857,0.6666666666666666,0.8461538461538461
