Ant version,ID,file,Bug,SM_interface_nod_stdev,SM_enum_dloc_stdev,SM_enum_cloc_stdev,SM_enum_tcloc_stdev,SM_enum_npa_stdev,SM_enum_nlpa_stdev,SM_enum_nla_stdev,SM_enum_na_stdev,SM_enum_tnlpa_stdev,SM_enum_tnpa_stdev,SM_enum_tna_stdev,SM_enum_tnla_stdev,SM_interface_cboi_stdev,SM_enum_ad_generalized_entropy,SM_enum_ad_atkinson,SM_enum_ad_theil,SM_method_cco_min,SM_method_ci_min,SM_method_cco_median,SM_method_ccl_min,SM_enum_cco_min,SM_method_ci_median,SM_method_cco_avg,SM_enum_cboi_stdev,SM_enum_ci_min,SM_interface_noc_stdev,SM_enum_pua_stdev,SM_enum_nlg_stdev,SM_enum_ng_stdev,SM_enum_cco_median
2.4.0,20.0,src/java/org/apache/ivy/ant/IvyCheck.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,21.0,src/java/org/apache/ivy/ant/IvyCleanCache.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,22.0,src/java/org/apache/ivy/ant/IvyConfigure.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,23.0,src/java/org/apache/ivy/ant/IvyConflict.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,24.0,src/java/org/apache/ivy/ant/IvyConvertPom.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.8,0,0,0,0,0,0,0
2.4.0,25.0,src/java/org/apache/ivy/ant/IvyDeliver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.194444444,0,0,0,0,0,0,0
2.4.0,26.0,src/java/org/apache/ivy/ant/IvyDependency.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,27.0,src/java/org/apache/ivy/ant/IvyDependencyArtifact.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,28.0,src/java/org/apache/ivy/ant/IvyDependencyConf.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,29.0,src/java/org/apache/ivy/ant/IvyDependencyExclude.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,1.0,0,0,0,0,0,0,0
2.4.0,30.0,src/java/org/apache/ivy/ant/IvyDependencyInclude.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,31.0,src/java/org/apache/ivy/ant/IvyDependencyTree.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,32.0,src/java/org/apache/ivy/ant/IvyDependencyUpdateChecker.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,1.4,0,0,0,0,0,0,0
2.4.0,33.0,src/java/org/apache/ivy/ant/IvyExclude.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,1.0,0,0,0,0,0,0,0
2.4.0,34.0,src/java/org/apache/ivy/ant/IvyExtractFromSources.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,35.0,src/java/org/apache/ivy/ant/IvyFindRevision.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.818181818,0,0,0,0,0,0,0
2.4.0,36.0,src/java/org/apache/ivy/ant/IvyInfo.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,37.0,src/java/org/apache/ivy/ant/IvyInstall.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,38.0,src/java/org/apache/ivy/ant/IvyListModules.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.529411765,0,0,0,0,0,0,0
2.4.0,39.0,src/java/org/apache/ivy/ant/IvyMakePom.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.095238095,0,0,0,0,0,0,0
2.4.0,40.0,src/java/org/apache/ivy/ant/IvyOverride.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,41.0,src/java/org/apache/ivy/ant/IvyPostResolveTask.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.208333333,0,0,0,0,0,0,0
2.4.0,42.0,src/java/org/apache/ivy/ant/IvyPublish.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.166666667,0,0,0,0,0,0,0
2.4.0,43.0,src/java/org/apache/ivy/ant/IvyReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.242424242,0,0,0,0,0,0,0
2.4.0,44.0,src/java/org/apache/ivy/ant/IvyRepositoryReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,45.0,src/java/org/apache/ivy/ant/IvyResolve.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.192307692,0,0,0,0,0,0,0
2.4.0,46.0,src/java/org/apache/ivy/ant/IvyResources.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,47.0,src/java/org/apache/ivy/ant/IvyRetrieve.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.105263158,0,0,0,0,0,0,0
2.4.0,48.0,src/java/org/apache/ivy/ant/IvyTask.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,49.0,src/java/org/apache/ivy/ant/IvyVar.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,50.0,src/java/org/apache/ivy/ant/MapperAdapter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,51.0,src/java/org/apache/ivy/ant/PackageMapping.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,52.0,src/java/org/apache/ivy/core/ExecutionRelativeUrlResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,53.0,src/java/org/apache/ivy/core/IvyContext.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.275862069,0,0,0,0,0,0,0
2.4.0,54.0,src/java/org/apache/ivy/core/IvyPatternHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.5,0,0,0,0,0,0,0
2.4.0,55.0,src/java/org/apache/ivy/core/IvyThread.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,56.0,src/java/org/apache/ivy/core/LogOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,57.0,src/java/org/apache/ivy/core/NormalRelativeUrlResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,58.0,src/java/org/apache/ivy/core/RelativeUrlResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,59.0,src/java/org/apache/ivy/plugins/IvySettingsAware.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,60.0,src/java/org/apache/ivy/util/AbstractMessageLogger.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,61.0,src/java/org/apache/ivy/util/Checks.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,62.0,src/java/org/apache/ivy/util/ChecksumHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,63.0,src/java/org/apache/ivy/util/CollectionUtils.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,64.0,src/java/org/apache/ivy/util/ConfigurationUtils.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,65.0,src/java/org/apache/ivy/util/Configurator.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,66.0,src/java/org/apache/ivy/util/ContextualSAXHandler.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.6,0,0,0,0,0,0,0
2.4.0,67.0,src/java/org/apache/ivy/util/CopyProgressEvent.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,68.0,src/java/org/apache/ivy/util/CopyProgressListener.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,69.0,src/java/org/apache/ivy/util/Credentials.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,70.0,src/java/org/apache/ivy/util/CredentialsUtil.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2.0,0,0,0.5,2.0,0,0,0,0,0,0,0
2.4.0,71.0,src/java/org/apache/ivy/util/DateUtil.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,72.0,src/java/org/apache/ivy/util/DefaultMessageLogger.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,73.0,src/java/org/apache/ivy/util/EncrytedProperties.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,74.0,src/java/org/apache/ivy/util/FileResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,75.0,src/java/org/apache/ivy/util/FileUtil.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.184210526,0,0,0,0,0,0,0
2.4.0,76.0,src/java/org/apache/ivy/util/HexEncoder.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,77.0,src/java/org/apache/ivy/util/HostUtil.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,78.0,src/java/org/apache/ivy/util/MemoryUtil.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,79.0,src/java/org/apache/ivy/util/Message.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,80.0,src/java/org/apache/ivy/util/MessageLogger.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,81.0,src/java/org/apache/ivy/util/MessageLoggerEngine.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,82.0,src/java/org/apache/ivy/util/MessageLoggerHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,83.0,src/java/org/apache/ivy/util/PropertiesFile.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,84.0,src/java/org/apache/ivy/util/StringUtils.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,85.0,src/java/org/apache/ivy/util/XMLHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,86.0,src/java/org/apache/ivy/core/cache/ArtifactOrigin.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.333333333,0,0,0,0,0,0,0
2.4.0,87.0,src/java/org/apache/ivy/core/cache/CacheDownloadOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,88.0,src/java/org/apache/ivy/core/cache/CacheMetadataOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,89.0,src/java/org/apache/ivy/core/cache/CacheResourceOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,90.0,src/java/org/apache/ivy/core/cache/CacheUtil.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,91.0,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.155555556,0,0,0,0,0,0,0
2.4.0,92.0,src/java/org/apache/ivy/core/cache/DefaultResolutionCacheManager.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,93.0,src/java/org/apache/ivy/core/cache/DownloadListener.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,94.0,src/java/org/apache/ivy/core/cache/ModuleDescriptorMemoryCache.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,95.0,src/java/org/apache/ivy/core/cache/ModuleDescriptorProvider.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,96.0,src/java/org/apache/ivy/core/cache/ModuleDescriptorWriter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,97.0,src/java/org/apache/ivy/core/cache/ParserSettingsMonitor.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,98.0,src/java/org/apache/ivy/core/cache/RepositoryCacheManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,99.0,src/java/org/apache/ivy/core/cache/ResolutionCacheManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,100.0,src/java/org/apache/ivy/core/check/CheckEngine.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,101.0,src/java/org/apache/ivy/core/check/CheckEngineSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,102.0,src/java/org/apache/ivy/core/deliver/DefaultPublishingDRResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,103.0,src/java/org/apache/ivy/core/deliver/DeliverEngine.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,104.0,src/java/org/apache/ivy/core/deliver/DeliverEngineSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,105.0,src/java/org/apache/ivy/core/deliver/DeliverOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,106.0,src/java/org/apache/ivy/core/deliver/PublishingDependencyRevisionResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,107.0,src/java/org/apache/ivy/core/event/EventManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,108.0,src/java/org/apache/ivy/core/event/FilteredIvyListener.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,109.0,src/java/org/apache/ivy/core/event/IvyEvent.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,110.0,src/java/org/apache/ivy/core/event/IvyEventFilter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,111.0,src/java/org/apache/ivy/core/event/IvyListener.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,112.0,src/java/org/apache/ivy/core/install/InstallEngine.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,113.0,src/java/org/apache/ivy/core/install/InstallEngineSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,114.0,src/java/org/apache/ivy/core/install/InstallOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,115.0,src/java/org/apache/ivy/core/pack/ArchivePacking.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,116.0,src/java/org/apache/ivy/core/pack/OsgiBundlePacking.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,117.0,src/java/org/apache/ivy/core/pack/Pack200Packing.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,118.0,src/java/org/apache/ivy/core/pack/PackagingManager.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5.0,0,0,1.0,3.333333333,0,0,0,0,0,0,0
2.4.0,119.0,src/java/org/apache/ivy/core/pack/PackingRegistry.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,120.0,src/java/org/apache/ivy/core/pack/StreamPacking.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,121.0,src/java/org/apache/ivy/core/pack/ZipPacking.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,122.0,src/java/org/apache/ivy/core/publish/PublishEngine.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,123.0,src/java/org/apache/ivy/core/publish/PublishEngineSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,124.0,src/java/org/apache/ivy/core/publish/PublishOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,125.0,src/java/org/apache/ivy/core/report/ArtifactDownloadReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.608695652,0,0,0,0,0,0,0
2.4.0,126.0,src/java/org/apache/ivy/core/report/ConfigurationResolveReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,127.0,src/java/org/apache/ivy/core/report/DownloadReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,128.0,src/java/org/apache/ivy/core/report/DownloadStatus.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,129.0,src/java/org/apache/ivy/core/report/MetadataArtifactDownloadReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,130.0,src/java/org/apache/ivy/core/report/ResolveReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,131.0,src/java/org/apache/ivy/core/repository/RepositoryManagementEngine.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,132.0,src/java/org/apache/ivy/core/repository/RepositoryManagementEngineSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,133.0,src/java/org/apache/ivy/core/resolve/DownloadOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,134.0,src/java/org/apache/ivy/core/resolve/IvyNode.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,135.0,src/java/org/apache/ivy/core/resolve/IvyNodeBlacklist.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,136.0,src/java/org/apache/ivy/core/resolve/IvyNodeCallers.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,137.0,src/java/org/apache/ivy/core/resolve/IvyNodeEviction.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.272727273,0,0,0,0,0,0,0
2.4.0,138.0,src/java/org/apache/ivy/core/resolve/IvyNodeUsage.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,139.0,src/java/org/apache/ivy/core/resolve/ResolveData.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,140.0,src/java/org/apache/ivy/core/resolve/ResolvedModuleRevision.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.4.0,141.0,src/java/org/apache/ivy/core/resolve/ResolveEngine.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.181818182,0,0,0,0,0,0,0
2.4.0,142.0,src/java/org/apache/ivy/core/resolve/ResolveEngineSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
